Image_RID,XZP_pred,XZP_prob_airplane,XZP_prob_automobile,XZP_prob_bird,XZP_prob_cat,XZP_prob_deer,XZP_prob_dog,XZP_prob_frog,XZP_prob_horse,XZP_prob_ship,XZP_prob_truck,Z1R_pred,Z1R_prob_airplane,Z1R_prob_automobile,Z1R_prob_bird,Z1R_prob_cat,Z1R_prob_deer,Z1R_prob_dog,Z1R_prob_frog,Z1R_prob_horse,Z1R_prob_ship,Z1R_prob_truck,103T_pred,103T_prob_airplane,103T_prob_automobile,103T_prob_bird,103T_prob_cat,103T_prob_deer,103T_prob_dog,103T_prob_frog,103T_prob_horse,103T_prob_ship,103T_prob_truck,True_Class
6KT,airplane,0.5907475,0.03182071,0.016988039,0.018217638,0.025753578,0.06126111,0.013240213,0.01682109,0.16937847,0.0557716,airplane,0.7550752,0.00015480227,0.011003213,1.0010616e-05,0.005742332,2.1441712e-05,0.0009729312,2.29283e-05,0.226739,0.0002580605,airplane,0.9925452,2.9394465e-09,1.055919e-06,5.5450002e-14,3.0201836e-08,2.664066e-13,7.3412303e-07,2.2427049000000002e-17,0.0074529853,1.7121275e-11,ship
6KW,truck,0.059619725,0.12296087,0.057448845,0.06550599,0.10260318,0.07065605,0.06678917,0.057651076,0.13491246,0.26185256,ship,0.008146268,0.051152892,0.011084694,0.017988851,0.014314268,0.004324025,0.018806072,0.003125124,0.7161036,0.15495417,truck,0.00016824635,0.07524752,0.00020992261,3.598298e-05,1.1112686e-06,2.5430945e-05,0.00033656906,2.7611586e-07,0.27811676,0.6458581,truck
6KY,automobile,0.047738057,0.20093735,0.09957726,0.09325185,0.10531453,0.14633396,0.089506134,0.06599723,0.062318932,0.08902465,automobile,0.082358554,0.62297195,0.04289306,0.03383668,0.033966314,0.031116271,0.010295313,0.057592712,0.07664167,0.008327438,automobile,2.6731527e-07,0.9999639,6.6462667e-06,6.1153727e-09,5.1303464e-09,1.9535207e-07,1.8334941e-07,5.935147e-07,2.8200888e-05,1.388169e-08,automobile
6M8,frog,0.011108889,0.128649,0.15396634,0.063347735,0.1513732,0.066165574,0.17964841,0.075849496,0.03815115,0.13174015,bird,0.0100141,0.0577061,0.46189937,0.04003824,0.20599538,0.047060125,0.14200802,0.014316086,0.016670167,0.0042924634,bird,7.4318664e-06,0.0029077628,0.977024,1.9191737e-05,0.019878156,1.16954125e-05,0.00014940064,7.481855e-07,3.7891454e-08,1.4368663e-06,deer
6MA,airplane,0.4494142,0.037856102,0.030993124,0.05011926,0.05045626,0.11380237,0.033757,0.052088402,0.12510636,0.05640694,bird,0.19081953,0.0024658844,0.25081813,0.21364287,0.18437026,0.024624253,0.06719264,0.043127812,0.015909616,0.007029094,airplane,0.98815805,0.0012525957,8.617683e-05,0.0022050845,0.005582377,1.5444229e-09,0.0017861101,9.908585e-09,1.2424022e-05,0.00091721246,bird
6MC,truck,0.027465772,0.09024938,0.093859755,0.072937235,0.14277755,0.099509366,0.14304288,0.112237506,0.05291579,0.1650048,frog,0.0032248548,0.0054305056,0.098222755,0.08262906,0.15298575,0.19276711,0.27926046,0.16812035,0.006280455,0.011078701,frog,1.8213127e-06,1.7555001e-05,0.0032709602,0.0024060276,0.0018030439,0.31708995,0.67145073,0.003811955,1.557846e-07,0.0001477357,frog
6ME,airplane,0.43243146,0.04284092,0.02604997,0.041431535,0.053481493,0.10768647,0.028255854,0.04265988,0.15144616,0.073716335,deer,0.08802392,0.0012181957,0.30999324,0.042466614,0.396073,0.022346534,0.078557,0.046460733,0.010701684,0.004158978,bird,0.00016888994,6.9514454e-07,0.9850616,1.5637122e-05,3.5226196e-05,0.00046440173,0.014247352,1.2355638e-06,2.410231e-07,4.812979e-06,airplane
6MG,truck,0.043612964,0.11952393,0.059420563,0.057246063,0.1348177,0.06746884,0.080732256,0.070445076,0.10003189,0.26670066,automobile,0.004993158,0.34285694,0.008103289,0.028213281,0.15067492,0.009819461,0.024404256,0.02097404,0.1049802,0.3049804,automobile,4.082995e-07,0.51065934,3.5027394e-08,4.6156593e-08,3.8670096e-06,3.4871493e-07,3.3239899e-06,5.8907303e-06,0.00034508164,0.4889816,truck
6MM,truck,0.030040272,0.12702574,0.1091278,0.07516618,0.1404877,0.090175025,0.12392152,0.068151385,0.07328539,0.162619,frog,0.0045654913,0.023985706,0.21372391,0.027258284,0.20364726,0.01956103,0.45394984,0.006826455,0.021983026,0.02449897,frog,1.8499544e-06,6.9049537e-07,0.3034779,5.7131238e-05,0.056748178,9.191559e-08,0.63970906,4.0043208e-08,1.0119982e-06,4.040734e-06,bird
6MT,airplane,0.26675943,0.10504863,0.057439297,0.061725814,0.052951436,0.13084808,0.0348342,0.047547925,0.14804816,0.094796956,ship,0.24021052,0.050953235,0.09939097,0.017677426,0.012326515,0.0061073625,0.00066483655,0.05167433,0.49735636,0.023638437,ship,0.21715845,0.0010810466,0.10538529,8.4426125e-07,2.1743423e-09,1.3065764e-10,3.4177877e-08,1.945369e-05,0.67609286,0.00026202766,ship
6MW,frog,0.00810169,0.10456771,0.13386732,0.08146574,0.14480443,0.10177617,0.20642589,0.0886223,0.022338966,0.10802975,cat,0.0023495292,0.077039845,0.04713551,0.40331924,0.18417734,0.08771816,0.08666051,0.09861836,0.0011859825,0.011795567,automobile,4.1468204e-05,0.9816259,0.00044859483,0.008073001,0.0007144736,0.002857829,6.762894e-05,0.0053296727,6.523543e-08,0.0008413424,automobile
6MY,horse,0.07984854,0.08206945,0.07941781,0.068255484,0.13520457,0.103679,0.08940353,0.14200321,0.078211464,0.14190698,horse,0.012835225,0.0024798354,0.0719172,0.04139591,0.11677873,0.17170969,0.003697817,0.5753454,0.0016079927,0.0022322363,dog,7.0634296e-06,5.7349283e-05,0.1310358,0.0004961719,0.0010206285,0.64031595,6.586274e-05,0.22698615,7.4762795e-08,1.4992377e-05,horse
6N0,frog,0.011400533,0.1226731,0.15516838,0.08397267,0.10703603,0.13400999,0.17302638,0.09714025,0.02960517,0.08596745,horse,0.20636113,0.0028454948,0.08208626,0.06342047,0.013797285,0.019608987,0.0059111044,0.55136955,0.052059434,0.0025403388,airplane,0.98705983,0.0010146286,0.0031844194,4.2320964e-05,1.0080785e-07,3.8310782e-07,1.5804293e-06,0.00857482,4.5739154e-05,7.6134966e-05,cat
6N2,airplane,0.22191897,0.07886917,0.040175308,0.059214354,0.080177255,0.14800066,0.04146684,0.058840103,0.18157852,0.08975886,horse,0.016164904,0.00031153965,0.048331052,0.028142491,0.022640623,0.1334685,0.0036634237,0.722456,0.024749227,7.238601e-05,bird,0.0011619122,0.0011803921,0.5679778,0.014774096,0.0001587814,0.3930886,5.2130257e-05,0.021121472,0.0004847247,6.556663e-09,bird
6N4,deer,0.048522063,0.12152449,0.098381594,0.099423744,0.12294122,0.11967722,0.10078141,0.0800279,0.09126121,0.11745917,cat,0.0020837071,0.005537001,0.06364398,0.5572196,0.10374065,0.07894019,0.013805789,0.16428745,0.0087544015,0.001987271,cat,3.8484473e-09,7.784508e-09,0.0001088036,0.7461017,1.1274273e-05,0.00047079514,1.3181341e-08,0.25330734,2.3659917e-08,3.5501854e-10,cat
6N6,dog,0.039868284,0.07741019,0.10238164,0.12844342,0.08443535,0.21949272,0.14329934,0.10936381,0.029495735,0.065809496,cat,0.0042903908,0.009527007,0.004489701,0.40149963,0.017073749,0.23068842,0.0108575635,0.30378795,0.0017472019,0.0160384,dog,4.814217e-08,1.2729009e-05,1.9020163e-05,0.0044344896,1.1943675e-07,0.97951084,1.0684261e-05,0.01594602,7.6971585e-09,6.611949e-05,dog
6NA,airplane,0.3447987,0.079314016,0.03881709,0.038249817,0.043101616,0.08940605,0.024175711,0.029640483,0.2049342,0.10756236,airplane,0.45715666,0.05573095,0.11542936,0.0028174757,0.012344318,0.0029203538,0.00101641,0.0011863932,0.32497275,0.026425371,ship,0.28061128,0.26211107,0.00055118004,1.6472111e-10,3.574442e-07,6.779832e-11,1.4538189e-07,4.377278e-12,0.4540212,0.002704779,automobile
6NC,airplane,0.2160906,0.080732234,0.040647212,0.062324025,0.10177394,0.1102801,0.05866984,0.07621604,0.10922693,0.14403912,automobile,0.041657805,0.27302334,0.03938747,0.18155728,0.23476776,0.004368921,0.10975058,0.012596516,0.009108336,0.09378206,automobile,0.0001518973,0.9265774,3.449634e-07,0.002620357,9.8671924e-05,2.1131278e-07,4.532723e-06,4.2581094e-05,1.699702e-07,0.070503935,automobile
6NE,frog,0.008249264,0.072534785,0.20456608,0.0809445,0.10581014,0.09148698,0.23936145,0.10394085,0.018838385,0.07426755,bird,0.0069104824,0.0028003033,0.51717186,0.2399522,0.078466915,0.033487305,0.09697806,0.012259162,0.010356744,0.0016170122,cat,0.00018028427,1.0080456e-06,0.09343112,0.9053738,0.0005274573,0.00014547884,0.00027676654,6.38315e-05,1.8886142e-07,7.0541404e-08,cat
6NG,frog,0.0071327756,0.05705252,0.16827396,0.082821935,0.1069829,0.12556233,0.26955023,0.11715104,0.0145775955,0.050894707,horse,0.0012056625,0.00037919552,0.054752227,0.22407836,0.13202871,0.04938582,0.12257886,0.41277233,0.0022112594,0.00060749875,horse,0.00012407536,1.5948595e-05,0.036530487,0.015838098,0.010399671,0.05466121,0.10905219,0.7733762,1.1166409e-07,1.9756744e-06,bird
6NJ,dog,0.13874957,0.072545104,0.06433782,0.09601021,0.11615766,0.18891239,0.083759815,0.1199213,0.04900096,0.07060517,deer,0.005147956,0.00085195934,0.035495237,0.33164445,0.41226816,0.06317385,0.01991609,0.13006173,0.00016316798,0.0012773256,cat,1.3849897e-06,1.1019409e-08,0.0013374565,0.9630533,0.00026053222,0.029007373,0.00015840825,0.006181521,1.1177615e-09,2.5934478e-08,horse
6NM,airplane,0.28942403,0.060182933,0.043650076,0.06911125,0.08715201,0.11566078,0.053006362,0.06589624,0.12536064,0.09055565,deer,0.070634656,0.0014980722,0.15582457,0.124603994,0.3455791,0.06976485,0.21093033,0.014756251,0.0031226808,0.003285552,frog,0.027063927,2.9928035e-06,0.23396528,0.039881527,0.0016790398,0.21250065,0.48490268,3.1648794e-06,2.626908e-07,4.2893134e-07,frog
6NP,truck,0.043168437,0.12818666,0.08554908,0.08388071,0.12826683,0.087915786,0.10857257,0.07657022,0.09223029,0.16565938,deer,0.007876227,0.14043096,0.023917321,0.0852965,0.3171835,0.012799712,0.04109371,0.017906427,0.061698858,0.29179674,truck,7.761893e-07,0.1741432,1.1054033e-06,1.02419335e-05,0.001335976,3.057057e-06,0.00046987573,2.1884837e-06,6.061219e-05,0.82397294,airplane
6NR,frog,0.023988998,0.095634505,0.1271231,0.08186319,0.14245789,0.0905215,0.17317745,0.11429931,0.047437195,0.10349687,deer,0.0037208118,0.0058037005,0.16625983,0.08524327,0.30719572,0.09457796,0.2114748,0.11821704,0.0044523305,0.0030545108,deer,1.1305226e-06,5.1687894e-06,0.079501525,0.00082125864,0.8704028,0.00010348321,0.04814799,0.0010160673,7.5459404e-08,4.9168654e-07,bird
6NT,frog,0.026923839,0.09743192,0.12912008,0.081126705,0.14474007,0.0902469,0.1635177,0.11566424,0.04727048,0.10395814,bird,0.009297498,0.020198444,0.23998098,0.08575172,0.21791303,0.1410572,0.17560986,0.094842315,0.007633689,0.0077152518,bird,1.7521981e-05,2.1456959e-05,0.90133405,0.00013334453,0.08931423,0.00051664,0.00849044,0.00016930905,7.782821e-07,2.132915e-06,dog
6P0,airplane,0.16571441,0.06742974,0.07727268,0.08422124,0.09707334,0.120713025,0.09667463,0.1166183,0.10385764,0.07042505,bird,0.06175957,0.000966541,0.23752737,0.07806629,0.21753776,0.09066504,0.16934474,0.12410693,0.018550124,0.0014755232,frog,0.06628675,1.5185763e-05,0.06881684,0.009076712,0.057412196,0.028273413,0.7590899,0.0011994115,0.00982905,6.5257336e-07,dog
6P4,airplane,0.18982582,0.09454875,0.056544885,0.090713754,0.0744235,0.13029063,0.058339093,0.058569655,0.15830211,0.088441804,ship,0.06489463,0.013706475,0.08831778,0.0756639,0.14851548,0.030418765,0.039999563,0.027947579,0.49174875,0.018787023,ship,0.00023604323,0.0024179749,0.0013195357,0.0055524707,0.0013930482,0.00011128104,0.00013527264,8.981215e-06,0.98880136,2.4017469e-05,ship
6P6,dog,0.05467815,0.10025343,0.09434646,0.110653765,0.104041256,0.20225811,0.11332904,0.109972976,0.043947678,0.06651916,horse,0.011690576,0.04134717,0.013150772,0.14706011,0.17731704,0.1421501,0.009940107,0.43169796,0.0023582666,0.023287935,automobile,0.00027877023,0.57684314,0.0030817306,0.09819095,0.0041479915,0.022658663,0.00023354638,0.28724822,5.744383e-06,0.007311244,horse
6PA,truck,0.12482415,0.08700131,0.051283237,0.060595933,0.09847141,0.11063473,0.06391817,0.099488474,0.08027489,0.22350769,truck,0.0053618145,0.042131003,0.00801641,0.016208636,0.063946664,0.001967381,0.009028354,0.051188853,0.004977666,0.7971732,truck,2.888676e-07,8.081044e-05,2.70105e-05,2.2188184e-05,7.248236e-07,7.116097e-08,0.00011307435,4.2513464e-05,1.8299508e-08,0.99971324,truck
6PE,truck,0.048554372,0.11069732,0.058149695,0.06337798,0.10082862,0.06072105,0.071528874,0.050924737,0.11729261,0.31792468,truck,0.0018861131,0.0060012247,0.008701236,0.0011238735,0.031112589,0.00010982793,0.022952266,0.0002345823,0.27704635,0.65083194,truck,1.675858e-05,4.620734e-06,6.522326e-07,3.0635878e-08,2.6758729e-08,2.9988236e-09,0.003394173,1.02927146e-10,0.18667258,0.8099112,truck
6PG,dog,0.13302031,0.061767165,0.079307176,0.13505268,0.08273353,0.24908693,0.09688899,0.08460478,0.042532854,0.035005543,cat,0.0157376,0.00076429686,0.07628281,0.3867501,0.21974416,0.088252366,0.15668762,0.050117318,0.0006550727,0.005008733,frog,0.00026759223,1.1751694e-06,0.03755223,0.04250699,0.0023421529,0.023488747,0.8930053,0.0008276891,4.102775e-07,7.64853e-06,frog
6PM,automobile,0.07806456,0.14139938,0.10107338,0.08732991,0.0854001,0.124612,0.0822111,0.072711006,0.08818624,0.13901237,ship,0.28645462,0.018815871,0.017754786,0.0056994157,0.021806454,0.0012998793,0.0024183101,0.0010133932,0.58174384,0.062993474,ship,0.43630716,5.5301252e-06,1.5054016e-05,7.867516e-07,1.4020249e-05,1.6724394e-09,3.5377075e-06,1.1237611e-09,0.5633498,0.00030408427,airplane
6PP,automobile,0.021921307,0.16129068,0.13102876,0.09670138,0.11632556,0.1303164,0.13943551,0.06550143,0.043568164,0.093910776,automobile,0.0114928195,0.5606138,0.18567719,0.07404133,0.019460708,0.047299143,0.07298013,0.00877909,0.008093246,0.0115625495,automobile,3.977541e-07,0.99991477,8.218557e-05,4.2671036e-07,4.025611e-10,1.3012124e-08,6.3197115e-07,1.5991081e-09,1.7296517e-07,1.334417e-06,automobile
6PR,dog,0.024337512,0.087069996,0.12611105,0.135594,0.09096728,0.19262296,0.1757005,0.0873164,0.032441247,0.047839146,cat,0.00049151515,0.0027422148,0.041557252,0.46964556,0.08783245,0.13238029,0.14087369,0.11863754,0.00325322,0.002586182,cat,2.6864404e-08,0.00016030855,0.015791174,0.9500071,3.1516003e-05,0.017813448,0.0044137444,0.011779951,2.6035566e-06,1.440547e-07,frog
6PT,truck,0.029098872,0.07369835,0.048303783,0.041381113,0.13005143,0.043313168,0.08366245,0.07417628,0.06256492,0.4137497,truck,0.00014807339,0.024808478,0.0006761386,0.0013010461,0.016380716,0.00020423257,0.015474916,0.00092701253,0.026707867,0.91337156,truck,1.0634772e-09,0.0004851892,4.9682126e-11,4.16388e-11,1.5203508e-07,1.0555574e-09,6.7866804e-06,2.1075715e-09,6.828252e-05,0.99943966,automobile
6PW,dog,0.04331508,0.06942062,0.12907945,0.0877034,0.11944533,0.16299158,0.14950888,0.15478103,0.030943438,0.052811142,horse,0.0018130079,0.0017396511,0.072218105,0.049169455,0.29701203,0.050333902,0.060012646,0.46544117,0.0012826832,0.0009773778,horse,2.7743593e-07,4.078126e-05,0.051197894,6.040688e-05,0.05825979,0.04578674,0.0015190997,0.84313023,2.779449e-07,4.4300514e-06,horse
6PY,frog,0.010404294,0.10548045,0.1726569,0.095122404,0.10835627,0.14029847,0.19697519,0.072031625,0.028585132,0.07008931,cat,0.0050544813,0.002127672,0.29794815,0.38824156,0.03698506,0.0448456,0.18905573,0.028401675,0.004909499,0.0024306518,cat,0.16946252,0.19949487,0.054599203,0.40466636,4.0063816e-05,0.0011787518,0.15153104,0.0068407576,4.0561834e-05,0.012145949,automobile
6Q0,truck,0.056320608,0.14577414,0.06524221,0.058925636,0.11741964,0.08161214,0.07250477,0.063087545,0.07653418,0.26257914,automobile,0.0024608606,0.8035164,0.0037181478,0.0039447644,0.0043457383,0.0021238427,0.001279644,0.00069916947,0.0021218231,0.1757896,automobile,1.6762545e-08,0.997157,1.4312873e-08,1.631045e-10,1.2500385e-10,4.3390727e-09,5.661553e-08,7.354511e-12,9.853478e-09,0.0028428456,automobile
6Q6,dog,0.10340922,0.091489024,0.093982376,0.093956485,0.10356486,0.1582451,0.101068206,0.12279008,0.0679643,0.0635304,horse,0.105615936,0.009287074,0.1070476,0.07183402,0.13771644,0.09208226,0.020583741,0.31353027,0.13895996,0.0033425817,ship,0.37358505,0.0031849518,0.12875576,0.0029414697,0.020342814,0.0033380524,0.00014121753,0.0030227033,0.46468744,4.9557696e-07,airplane
6QA,frog,0.0050050537,0.07577431,0.1745261,0.08796207,0.110243954,0.13951455,0.26508936,0.08206961,0.011178835,0.04863606,cat,0.0020235449,0.00616613,0.040462576,0.4551387,0.27170348,0.06498986,0.082611024,0.07049046,0.0029886265,0.0034255574,dog,5.6245302e-05,0.3405093,9.713221e-05,0.017783524,0.0722112,0.5052984,0.019989831,0.043220542,1.7772477e-06,0.0008321056,cat
6QC,truck,0.13367565,0.05558407,0.056444768,0.07150364,0.12057072,0.10217035,0.1034638,0.124962494,0.08764039,0.14398418,frog,0.010781344,0.00064716785,0.029803269,0.08308314,0.20738623,0.00800087,0.63778496,0.0058684098,0.0034199085,0.013224688,frog,0.03149861,1.9276853e-05,3.0629305e-06,0.0008585726,0.0072417897,1.6455646e-05,0.9245208,1.5232537e-08,2.0441225e-06,0.035839338,truck
6QJ,airplane,0.24255283,0.08568587,0.028771203,0.05196594,0.06661423,0.07710755,0.03542726,0.03314587,0.22269842,0.15603092,ship,0.0037695756,0.010472917,0.00023504955,0.00027455663,0.0021389313,0.00016668717,0.0016777917,1.7617607e-05,0.9749844,0.006262461,ship,1.8671553e-06,5.7461853e-09,2.7461815e-12,7.836924e-13,1.538488e-10,3.9062446e-13,2.0097916e-10,9.043145e-19,0.999998,1.05094365e-07,ship
6QM,frog,0.012155958,0.077824906,0.12844038,0.08514805,0.13887647,0.10275573,0.2312886,0.106308825,0.029609842,0.087591335,frog,0.00036770667,0.0019574456,0.10539767,0.17251864,0.18098943,0.08100933,0.26357085,0.19106005,0.0005168127,0.0026120977,frog,5.380104e-07,0.021919373,0.21146353,0.0020187614,0.0016533734,0.028375795,0.4192752,0.31304917,1.8767942e-07,0.0022441305,deer
6QP,dog,0.02388572,0.1333099,0.13901098,0.084337905,0.09263171,0.1419899,0.13646312,0.088040784,0.045515668,0.11481428,cat,0.1556804,0.1151403,0.15007158,0.2941364,0.012612729,0.074423485,0.0021403409,0.067382626,0.033697426,0.09471471,truck,0.03428957,0.041443404,7.88956e-05,0.040978115,1.036078e-09,0.00030990381,5.4311516e-07,0.0045391545,0.00044609935,0.8779143,truck
6QR,airplane,0.15156576,0.07072776,0.064870656,0.06288359,0.0961888,0.09878888,0.07858532,0.11910626,0.12880531,0.12847772,ship,0.2069861,0.005343266,0.029601386,0.0152900275,0.054258987,0.105560035,0.0063648825,0.1425304,0.42490762,0.00915734,ship,0.0041638017,4.4277007e-05,5.0960356e-08,8.60294e-09,1.0827557e-05,2.1673286e-05,8.9886316e-07,2.1488938e-07,0.99567336,8.482085e-05,ship
6QT,dog,0.03159784,0.10451389,0.10170172,0.1384501,0.08759746,0.25549558,0.1271896,0.060941614,0.038907364,0.05360478,cat,0.0011778469,0.004583106,0.009100632,0.50303566,0.051151093,0.33044082,0.08378182,0.011558605,0.00091964286,0.004250804,dog,1.4968802e-07,8.405004e-06,9.709107e-07,0.09307309,0.00010791535,0.90584594,0.00095948734,1.8821095e-06,7.640942e-10,2.1331202e-06,dog
6R0,frog,0.018087318,0.09343469,0.13862774,0.08029267,0.14282732,0.09016163,0.19902198,0.10319859,0.03690921,0.097438835,bird,0.0024597894,0.010382519,0.30218586,0.06578149,0.20713416,0.064658694,0.2840362,0.054786734,0.002660751,0.0059138406,bird,1.0712762e-06,0.0001068227,0.95702124,0.00018630564,0.004696894,5.800692e-05,0.037721086,0.00020458257,5.445201e-08,3.821052e-06,bird
6R2,frog,0.03517621,0.08709682,0.11183139,0.10646417,0.12033851,0.12380488,0.1606665,0.12206606,0.049100973,0.0834545,cat,0.00060510606,0.002214636,0.03280782,0.4181947,0.18387969,0.025176259,0.12148516,0.20898551,0.0017895622,0.0048614806,horse,9.363494e-08,0.00057286717,0.00062382955,0.047607828,0.016022261,0.0038700246,0.12439932,0.8059012,2.0558562e-05,0.0009820625,bird
6R4,airplane,0.295112,0.054186296,0.029327111,0.05509479,0.0937591,0.11272219,0.049452648,0.060404398,0.12505277,0.124888636,frog,0.010441586,0.00013997465,0.03885293,0.027539171,0.15617466,0.015985044,0.7490747,0.0009512269,0.00033952412,0.0005012838,frog,1.6275858e-06,6.416396e-11,5.204441e-06,8.7356244e-07,9.634793e-08,7.2224952e-06,0.999985,4.852085e-12,5.490938e-14,2.1398933e-11,frog
6RA,frog,0.01967261,0.073230855,0.1325942,0.12300283,0.103226714,0.17438208,0.20218371,0.097057424,0.026020879,0.04862869,cat,0.001909919,0.0056328108,0.017569965,0.4823396,0.16525722,0.12661928,0.063083164,0.123881936,0.0056004897,0.008105634,dog,1.5196876e-05,0.009856536,0.00017952318,0.035937313,0.00069324626,0.9319343,0.006993481,0.0135876015,0.00048041868,0.00032224035,frog
6RC,airplane,0.165671,0.072159044,0.07520193,0.061288416,0.08905496,0.09491861,0.074687496,0.106746666,0.14736561,0.112906314,ship,0.25804666,0.0036088421,0.1247356,0.012023564,0.020749036,0.11356107,0.014633345,0.09812624,0.3518328,0.0026828216,ship,0.020280661,9.744367e-05,0.00024710508,3.8938398e-07,1.4475838e-05,8.9323024e-05,3.756387e-05,1.7319361e-07,0.9792326,1.072568e-07,ship
6RE,dog,0.1047828,0.049657676,0.10217507,0.10980296,0.08042213,0.23873024,0.13198738,0.11998294,0.03347727,0.028981606,bird,0.030511176,0.00047291053,0.26511478,0.09878128,0.22420073,0.14718062,0.19387765,0.03681218,0.0027394705,0.0003091908,airplane,0.91660136,1.1066775e-06,0.00019461529,0.0456283,0.003471958,0.033477735,0.00061393087,9.461794e-06,1.5629889e-06,4.1341702e-10,cat
6RG,truck,0.026303377,0.109296314,0.091409,0.04596391,0.15071498,0.0552172,0.10789304,0.09389253,0.0629252,0.2563845,automobile,0.049816024,0.31692907,0.115408845,0.031928625,0.14429383,0.017005615,0.07215465,0.07975022,0.05166357,0.121049576,deer,0.01170526,0.30993086,0.12996951,0.00021588794,0.48876813,3.8283473e-05,0.03276268,6.0302213e-05,1.2855212e-06,0.026547758,bird
6RP,frog,0.02342744,0.045859747,0.121225275,0.07126809,0.12594125,0.11466949,0.1956043,0.19379988,0.025658092,0.082546495,horse,0.0010364801,2.762708e-05,0.02100024,0.073305696,0.0365857,0.01749313,0.014297452,0.83498764,0.0005584711,0.0007075464,horse,7.8584225e-07,5.533535e-10,0.0006379866,8.074277e-06,1.215993e-05,1.9407122e-05,9.4381414e-07,0.9993186,1.2594802e-07,1.8832689e-06,horse
