Image_RID,True_Class,W76_pred,W76_conf,W76_prob_airplane,W76_prob_automobile,W76_prob_bird,W76_prob_cat,W76_prob_deer,W76_prob_dog,W76_prob_frog,W76_prob_horse,W76_prob_ship,W76_prob_truck,XCE_pred,XCE_conf,XCE_prob_airplane,XCE_prob_automobile,XCE_prob_bird,XCE_prob_cat,XCE_prob_deer,XCE_prob_dog,XCE_prob_frog,XCE_prob_horse,XCE_prob_ship,XCE_prob_truck,YHP_pred,YHP_conf,YHP_prob_airplane,YHP_prob_automobile,YHP_prob_bird,YHP_prob_cat,YHP_prob_deer,YHP_prob_dog,YHP_prob_frog,YHP_prob_horse,YHP_prob_ship,YHP_prob_truck
AK6,ship,ship,0.3187699913978576,0.085146,0.09955412,0.07147969,0.044872478,0.03594797,0.02589144,0.04343173,0.022279302,0.31877,0.25262734,ship,0.7901872992515564,0.02200776,0.12456636,0.004795245,0.0038017167,0.0007978226,0.0017697591,0.0013538791,4.682584e-05,0.7901873,0.050673317,ship,0.6987878084182739,1.0471141e-05,0.30003685,0.00072534726,4.2817385e-07,7.662745e-09,7.536493e-06,1.4967137e-05,6.5538774e-10,0.6987878,0.00041652788
AKC,dog,truck,0.3365002572536468,0.022742283,0.06993894,0.10493441,0.057341088,0.086046465,0.02316191,0.08864973,0.099611305,0.11107363,0.33650026,bird,0.2984663546085357,0.13780226,0.041137844,0.29846635,0.049112447,0.0513413,0.0714767,0.02400922,0.01756763,0.2771913,0.031894986,bird,0.5352217555046082,0.1286019,9.6361226e-05,0.53522176,0.07136889,0.07890853,0.0008196924,0.0032478909,0.021031545,0.1606934,9.991874e-06
AKG,deer,horse,0.2242477089166641,0.0436163,0.03205821,0.12568232,0.14117564,0.042580485,0.19017915,0.13895063,0.22424771,0.026788035,0.034721516,bird,0.6081776022911072,0.03238546,0.004142509,0.6081776,0.14033619,0.025457079,0.04592622,0.09774043,0.03643838,0.0049173296,0.004478836,horse,0.920869767665863,5.7178422e-05,2.228276e-08,0.015632302,0.022738038,0.0042326953,0.004136954,0.032332916,0.92086977,2.7590197e-09,4.5290183e-10
AKM,deer,frog,0.2568886280059814,0.009384342,0.04157839,0.12170342,0.13494197,0.08218872,0.11054022,0.25688863,0.122811526,0.051071182,0.06889154,frog,0.498092919588089,0.003047744,0.0031294492,0.22310594,0.104109876,0.05920279,0.039234612,0.49809292,0.062376287,0.006709307,0.0009910101,frog,0.7247257828712463,6.0841103e-06,9.489462e-05,0.022449244,0.040630516,0.10020281,0.0489442,0.7247258,0.06294604,4.1251548e-07,9.885704e-09
AKP,dog,frog,0.1429777890443802,0.0343001,0.071372226,0.0874507,0.11744815,0.123092756,0.12001123,0.14297779,0.1303168,0.07234935,0.10068093,dog,0.487377792596817,0.030432424,0.0142812515,0.057578027,0.14011297,0.08192817,0.4873778,0.074406154,0.03897942,0.012787897,0.06211593,deer,0.6145447492599487,0.006266192,1.30890285e-05,0.024526782,0.17745814,0.61454475,0.17431639,0.0006161147,0.0017688896,8.4165404e-05,0.0004055705
AKT,automobile,truck,0.423668771982193,0.047864676,0.08567692,0.07195067,0.057981875,0.052903853,0.018832644,0.054100577,0.071379885,0.11564013,0.42366877,truck,0.8608947992324829,0.00316379,0.09072547,0.0015928437,0.005979619,0.0010275452,0.00024487564,0.0004340779,0.00021855532,0.035718456,0.8608948,truck,0.9508799910545348,4.1318817e-05,0.014187946,0.0031288436,0.0005821696,5.852304e-05,1.8457992e-07,3.1353488e-07,1.8514311e-06,0.031118903,0.95088
AKW,frog,frog,0.2450854480266571,0.008516947,0.048289143,0.1102901,0.15084054,0.079731666,0.14911558,0.24508545,0.10501936,0.041733876,0.06137744,frog,0.2350365072488784,0.010474912,0.10469976,0.2032073,0.14335908,0.090244934,0.1387934,0.2350365,0.036298856,0.0053677135,0.032517567,frog,0.7990871667861938,2.2490062e-06,0.010192185,0.033498928,0.0065692943,0.031270612,0.11895657,0.79908717,0.00034269874,1.9996942e-07,8.0095786e-05
AM0,cat,truck,0.213903933763504,0.10231283,0.10468857,0.062241904,0.07976102,0.09756602,0.07056611,0.06346498,0.08023394,0.1252607,0.21390393,automobile,0.3566060960292816,0.023739178,0.3566061,0.0072119306,0.092818856,0.07775973,0.028441122,0.06066363,0.002947977,0.12856837,0.22124313,automobile,0.4160758852958679,0.00016504762,0.4160759,0.0020065063,9.9083314e-05,0.21332186,0.16918902,0.013380414,2.1206553e-07,0.0012039015,0.18455805
AM2,horse,airplane,0.2361814081668853,0.23618141,0.055484455,0.07635113,0.062448774,0.057265993,0.085793436,0.053565472,0.17360933,0.0831136,0.1161865,frog,0.2185460776090622,0.1620278,0.00715512,0.111871734,0.15814492,0.06951953,0.15899126,0.21854608,0.06147724,0.031408988,0.020857412,frog,0.6615975499153137,0.00043555655,2.3032184e-05,0.088597864,0.006078066,0.12069655,0.10292762,0.66159755,0.019622969,8.150836e-09,2.0862646e-05
AM4,cat,airplane,0.1863709986209869,0.186371,0.065073475,0.08480873,0.11674668,0.045684233,0.12662919,0.069982596,0.14383078,0.07205005,0.08882328,cat,0.3464090228080749,0.27000228,0.004620595,0.019626604,0.34640902,0.006279731,0.048742056,0.021145515,0.03652741,0.0765622,0.17008457,cat,0.9862193465232848,0.000715207,1.9970386e-07,0.00077966606,0.98621935,4.8757738e-05,0.0041584726,1.5296488e-05,0.00780019,0.00023275863,3.0080913e-05
AM8,truck,truck,0.5047986507415771,0.09562876,0.08810033,0.028368818,0.026356217,0.042225298,0.0102994675,0.018043963,0.029642927,0.1565356,0.50479865,truck,0.7525068521499634,0.037953563,0.09067995,0.00016565264,0.0007805399,0.004568463,0.0002358183,7.573007e-05,1.9354635e-05,0.113014065,0.75250685,truck,0.7122136354446411,0.001365104,0.2848432,8.671606e-06,1.0336528e-08,0.00017753751,4.460028e-10,4.5901936e-09,1.357514e-12,0.0013918171,0.71221364
AMA,horse,frog,0.157855823636055,0.038279727,0.06983549,0.10995322,0.13799423,0.08081058,0.07875912,0.15785582,0.10183493,0.08364258,0.14103433,cat,0.3308698534965515,0.12037658,0.013941248,0.08456519,0.33086985,0.0502336,0.025469223,0.132374,0.04773426,0.067536145,0.12689988,horse,0.7554330825805664,0.004295874,1.36368635e-05,0.0022927446,0.017976297,0.00060864707,0.00036254333,0.21868554,0.7554331,0.00017589201,0.00015577493
AMG,horse,dog,0.319066435098648,0.06551702,0.017449858,0.16489886,0.10451751,0.025648773,0.31906644,0.10074174,0.16278744,0.023236092,0.016136315,dog,0.4402802288532257,0.059520077,0.00048021975,0.32312155,0.13061482,0.01373136,0.44028023,0.0071456726,0.021976579,0.00022128389,0.0029082573,bird,0.4681479334831238,0.00045029007,0.00032809103,0.46814793,0.061467085,8.709161e-06,0.46761495,0.00052650867,0.0014430075,1.8017297e-06,1.1587516e-05
AMJ,deer,horse,0.2345427721738815,0.014725106,0.038192358,0.10927772,0.15062733,0.05932315,0.12763439,0.18459241,0.23454277,0.026536454,0.054548297,horse,0.6589500904083252,0.031734515,0.033030104,0.030482009,0.07251813,0.06717231,0.08254077,0.010069516,0.6589501,0.0066193645,0.0068831746,horse,0.9998993873596193,1.945951e-08,6.06663e-08,5.907828e-07,3.0336e-06,3.5137677e-05,6.177173e-05,2.3200156e-08,0.9998994,6.760583e-10,2.522129e-10
AMP,horse,truck,0.164892315864563,0.041140202,0.07619964,0.066366054,0.10159727,0.10844037,0.07300284,0.11849372,0.15020743,0.09966004,0.16489232,cat,0.3367414772510528,0.0018213812,0.13958934,0.015483716,0.33674148,0.023621788,0.05552043,0.115377344,0.095279604,0.05916812,0.15739681,dog,0.9168692231178284,5.5959917e-09,5.295835e-05,1.4183895e-06,0.00060157134,3.9228573e-05,0.9168692,6.240155e-05,0.08010135,1.0043821e-05,0.0022617823
AMR,automobile,frog,0.1800882965326309,0.011814388,0.11791989,0.09603987,0.13223726,0.095291264,0.10103577,0.1800883,0.049059007,0.091733225,0.12478104,automobile,0.941867172718048,0.010000492,0.9418672,0.008856655,0.007352196,0.0015321422,0.0064742593,0.0030656026,0.0013823322,0.0034000163,0.016069151,automobile,0.9999961853027344,1.3075933e-06,0.9999962,6.1237586e-07,5.7917896e-07,1.2978029e-09,2.2012598e-08,2.3360408e-07,6.3318577e-09,3.714061e-08,1.0634105e-06
AMT,dog,horse,0.253478854894638,0.021223169,0.040233556,0.13888767,0.117664084,0.061174158,0.07355804,0.16273251,0.25347885,0.036983185,0.0940648,bird,0.4979293048381805,0.050965253,0.0046355044,0.4979293,0.13049336,0.022766305,0.11275939,0.048861966,0.09578157,0.029106777,0.006700591,horse,0.8876807689666748,0.0064658257,2.2412425e-05,0.040707935,0.020965483,0.030767191,0.013011119,0.00019689905,0.88768077,0.00018193314,4.6560598e-07
AMW,dog,dog,0.1708203554153442,0.089667775,0.08796688,0.09915215,0.13121158,0.06724059,0.17082036,0.094349325,0.111739874,0.07008684,0.077764615,dog,0.3873847723007202,0.04870335,0.11567649,0.028690234,0.21365911,0.047250923,0.38738477,0.00843132,0.054315135,0.008435584,0.087453015,cat,0.5131384134292603,1.757192e-07,1.659662e-05,4.0233157e-05,0.5131384,0.00023137298,0.3913566,1.1966844e-06,0.09519416,3.117717e-06,1.814895e-05
AN0,dog,frog,0.1662126034498214,0.022001226,0.06031308,0.09253563,0.123971015,0.12599005,0.15147658,0.1662126,0.12978788,0.05154591,0.07616602,dog,0.5924294590950012,0.007238792,0.005579336,0.014395473,0.11261656,0.21413149,0.59242946,0.0408844,0.008630906,0.0032243438,0.00086925575,deer,0.994440734386444,1.5645968e-08,4.323343e-09,0.0040225214,0.00058402336,0.99444073,0.0009022794,5.038215e-05,1.7857353e-08,4.741946e-09,1.3955548e-12
AN2,frog,frog,0.3083817958831787,0.0037850554,0.05131432,0.07839543,0.16137874,0.093946055,0.10435745,0.3083818,0.0718346,0.05528123,0.071325235,frog,0.4348987340927124,0.018808112,0.13747428,0.061224572,0.14370137,0.07710229,0.06684734,0.43489873,0.0074312054,0.03282103,0.019690998,frog,0.8825724720954895,5.6531997e-05,0.10830414,0.00074228,0.0027611575,0.0046621826,0.0008613539,0.8825725,8.044473e-06,5.504353e-08,3.1689902e-05
AN4,bird,truck,0.2048897594213485,0.014382684,0.06939991,0.11342845,0.0971613,0.07923383,0.043224275,0.18751568,0.06647236,0.124291755,0.20488976,ship,0.3438362181186676,0.09002624,0.03355522,0.30838534,0.039198603,0.008870723,0.014141304,0.0724856,0.0021500618,0.34383622,0.08735068,bird,0.923423707485199,0.0010441077,0.0012301458,0.9234237,0.0054147975,2.7299786e-05,0.00046468605,0.039242566,6.788034e-07,0.0118984645,0.017253568
AN6,cat,dog,0.1458560675382614,0.09793679,0.073604256,0.11942644,0.10338361,0.08045723,0.14585607,0.1076604,0.11593454,0.07888533,0.07685536,bird,0.453277051448822,0.073013104,0.0076142717,0.45327705,0.042941105,0.06900298,0.075935684,0.23921876,0.008018001,0.021302717,0.009676252,bird,0.6434454917907715,0.012109214,5.853214e-07,0.6434455,0.008219059,0.06464333,0.0016704752,0.26980144,7.7438366e-05,3.291466e-05,8.5606864e-08
AN8,cat,dog,0.2429652959108352,0.00898382,0.04025466,0.08693753,0.18449272,0.04467376,0.2429653,0.24025126,0.08561702,0.038116574,0.0277074,dog,0.4864490032196045,0.0026004124,0.044327307,0.0284785,0.20635636,0.020315347,0.486449,0.1191387,0.068535335,0.0052896934,0.018509261,dog,0.5439907312393188,1.6071439e-09,8.888842e-06,7.565235e-05,0.3895968,0.00016889944,0.54399073,0.042723104,0.023435706,1.1607108e-07,6.406821e-08
ANE,ship,truck,0.3961769044399261,0.10843178,0.097445324,0.035230286,0.04433089,0.05927727,0.018789466,0.032248557,0.07449676,0.13357276,0.3961769,ship,0.6123901009559631,0.047601447,0.12587863,0.00010968418,0.0013668415,0.0058989855,0.00032744897,0.00031320192,8.273855e-05,0.6123901,0.2060308,ship,0.8267768621444702,0.0019332959,0.06495201,1.4141508e-06,4.456896e-08,7.37001e-05,1.2668304e-08,9.774283e-08,2.0516429e-11,0.82677686,0.106262594
ANJ,automobile,airplane,0.2467033267021179,0.24670333,0.08383376,0.11604068,0.07785915,0.021274317,0.07054261,0.06320046,0.08548229,0.12278724,0.11227618,automobile,0.4773178994655609,0.32238206,0.4773179,0.015740843,0.001875827,0.0012144131,0.020455837,0.004638952,5.414784e-05,0.056551777,0.09976824,automobile,0.5254971385002136,0.08635475,0.52549714,0.0020507507,2.2854814e-05,2.847712e-07,2.8960516e-05,0.0020238555,3.852434e-10,0.0024569405,0.38156444
ANP,horse,frog,0.2464935928583145,0.006446877,0.06036844,0.10605773,0.1587728,0.059216388,0.10155042,0.2464936,0.0555937,0.10583526,0.099664785,airplane,0.2555137276649475,0.25551373,0.13864249,0.09381085,0.032172285,0.001700821,0.21330245,0.019828768,0.0019440886,0.22206177,0.021022735,dog,0.986735463142395,0.0004489376,0.003718281,0.0007843705,0.0035390279,7.029844e-08,0.98673546,0.003721889,0.0009196328,2.8845845e-05,0.00010348069
ANR,dog,truck,0.2574144005775451,0.0413159,0.06849423,0.08079682,0.08102912,0.08545526,0.03846921,0.094581805,0.16572236,0.086720884,0.2574144,truck,0.3185597956180572,0.05064774,0.084810205,0.017754957,0.16615756,0.14747672,0.13081346,0.025851553,0.04143007,0.016497878,0.3185598,dog,0.9815689325332642,2.3100263e-07,9.074145e-06,2.870276e-06,0.011552286,0.0004978359,0.98156893,0.0014347611,0.0049229506,3.7054476e-06,7.3753145e-06
ANT,cat,frog,0.3186803162097931,0.0042238175,0.019140504,0.13765725,0.17824306,0.038645115,0.12534583,0.31868032,0.115918666,0.026499776,0.03564568,cat,0.4774581789970398,0.0043527675,0.00045656887,0.42591783,0.47745818,0.005714328,0.010896681,0.05078618,0.015046429,0.0031461206,0.0062248264,cat,0.684113621711731,3.777205e-05,5.3575714e-05,0.20528987,0.6841136,0.0074522574,0.0010300605,0.0014256791,0.10059344,3.5522984e-08,3.6979336e-06
AP2,deer,frog,0.2671988308429718,0.006684317,0.0414347,0.1295075,0.12652741,0.06648371,0.053698722,0.26719883,0.118567884,0.06683268,0.123064294,bird,0.3620881736278534,0.03635407,0.018818183,0.36208817,0.19637604,0.035607263,0.012552953,0.2182627,0.02125094,0.07515575,0.023533925,cat,0.9132885336875916,0.004205354,0.00016187028,0.0053492105,0.91328853,0.019906027,2.5111673e-05,0.05142705,0.00557147,1.9982428e-05,4.5420526e-05
AP4,ship,truck,0.1777459233999252,0.021640249,0.096380904,0.072482355,0.10232791,0.15902095,0.07672906,0.12797448,0.0998675,0.06583069,0.17774592,deer,0.3656248450279236,0.08204705,0.23266484,0.01695216,0.046154372,0.36562485,0.071805574,0.026565865,0.013084902,0.09105188,0.054048467,deer,0.981040894985199,5.829517e-05,0.017149745,0.00039382183,0.00010277258,0.9810409,0.000724939,7.5356795e-05,1.1867759e-05,0.00043029833,1.2093649e-05
APA,dog,frog,0.3540509939193725,0.0030941705,0.02895588,0.06446785,0.1767049,0.06691945,0.17594248,0.354051,0.070885964,0.033633556,0.025344778,frog,0.7660877704620361,0.00014954705,0.0059269764,0.007077731,0.14146286,0.019953266,0.054293342,0.7660878,0.0024454526,0.0012497127,0.0013532978,frog,0.9901375770568848,3.6762582e-09,0.0021777917,1.9057925e-05,0.001113353,0.0028238783,0.003726361,0.9901376,1.8484252e-06,8.6343106e-11,2.6000572e-07
APC,ship,airplane,0.8177108764648438,0.8177109,0.015697304,0.015648771,0.008777242,0.0023830114,0.011192397,0.004206285,0.012790692,0.067303434,0.04429007,airplane,0.6711180806159973,0.6711181,5.9097994e-05,0.0013030382,4.4243738e-05,0.00022547012,1.7677312e-05,0.00082189345,5.8027103e-07,0.21993859,0.10647139,airplane,0.7017126083374023,0.7017126,4.4478534e-15,5.871042e-08,1.06665926e-10,1.3673227e-07,1.8948367e-12,2.8061794e-07,1.0577531e-21,0.2982867,1.8944655e-07
APE,ship,truck,0.2761988341808319,0.11765795,0.124078155,0.056945167,0.077756174,0.05806989,0.038956843,0.041239247,0.1351826,0.07391507,0.27619883,truck,0.6009259223937988,0.04022954,0.34612483,0.0003119375,0.0021207188,0.0010877819,0.00058620796,9.209825e-05,0.001544987,0.006976037,0.6009259,truck,0.6925861835479736,0.0037454672,0.30347764,1.1900946e-05,0.00015426437,1.185793e-05,2.3660702e-09,3.493267e-08,1.669898e-07,1.25399e-05,0.6925862
APJ,ship,truck,0.3477183878421783,0.039783295,0.09494002,0.08395744,0.05055942,0.05558412,0.024232881,0.06324097,0.03531032,0.20467317,0.3477184,ship,0.5630009770393372,0.31118348,0.064588405,0.00875084,0.0014470274,0.00052120246,0.0020217001,0.00022239794,8.717197e-06,0.563001,0.048255187,ship,0.7270822525024414,0.20410427,0.0685629,3.137154e-05,5.765799e-08,3.6595147e-09,1.434256e-10,1.870811e-07,2.8603615e-14,0.72708225,0.0002189837
APM,truck,truck,0.2494742274284362,0.04141024,0.12733494,0.061437663,0.08973624,0.079183884,0.0524796,0.08777019,0.100177534,0.11099554,0.24947423,automobile,0.8743937015533447,0.029119227,0.8743937,0.00020704132,0.0009963595,0.0014604371,0.005882467,0.0004918049,0.0008195494,0.022544274,0.064085096,automobile,0.97291100025177,8.033695e-05,0.972911,2.236856e-09,3.4018342e-06,8.915101e-09,3.4864992e-05,1.0281854e-05,5.327889e-07,7.2353123e-06,0.02695231
APP,horse,horse,0.2311261743307113,0.07059749,0.05421517,0.09806165,0.11730685,0.069829755,0.1596733,0.097602144,0.23112617,0.03975763,0.06182976,cat,0.282967060804367,0.07288691,0.010777761,0.078153335,0.28296706,0.14632943,0.061800454,0.1461696,0.17227452,0.023333527,0.005307381,horse,0.7245230674743652,2.9564424e-05,8.7912385e-06,6.668701e-05,0.015474524,0.23874798,0.007978195,0.013170087,0.72452307,1.0379529e-06,4.0464943e-08
APR,airplane,airplane,0.3145131170749664,0.31451312,0.06388673,0.07627723,0.060663864,0.05114601,0.09024377,0.04765192,0.107246384,0.09533122,0.09303979,airplane,0.644234299659729,0.6442343,0.0019337039,0.060066562,0.056707364,0.03083765,0.03043918,0.050554615,0.004546664,0.118880555,0.0017993926,deer,0.7346336245536804,0.16468938,1.6243857e-06,0.042616017,0.0027213348,0.7346336,0.028722247,0.021777052,0.0002958668,0.0045335903,9.291506e-06
APW,cat,frog,0.2122053503990173,0.01532617,0.05334288,0.12262038,0.11733025,0.058807597,0.0622914,0.21220535,0.18750453,0.049342774,0.121228725,automobile,0.3404438495635986,0.013118515,0.34044385,0.072057694,0.057683498,0.12196878,0.030518088,0.28310853,0.015333087,0.027482677,0.038285214,deer,0.9669622182846068,2.491287e-05,0.0029454394,9.5727744e-05,9.527682e-05,0.9669622,1.2252204e-05,0.029837452,2.6713004e-05,4.0075943e-08,5.2918715e-08
AQ0,horse,frog,0.1973833590745926,0.019532997,0.041046523,0.08893685,0.12037976,0.12636033,0.13398904,0.19738336,0.15115117,0.047031846,0.07418821,frog,0.432888388633728,0.0037872994,0.00037031688,0.036501106,0.16240016,0.290204,0.056388713,0.4328884,0.01459248,0.0022566586,0.0006108568,deer,0.9904744029045104,6.774652e-09,1.1017418e-09,0.0057609845,3.4589086e-06,0.9904744,6.99803e-06,0.0036793356,7.477512e-05,7.857021e-10,5.824982e-14
AQ4,automobile,truck,0.3818171918392181,0.016638223,0.069574274,0.0688025,0.06841508,0.099963434,0.032296937,0.08658926,0.07510384,0.10079916,0.3818172,truck,0.6318360567092896,0.00078573177,0.282394,0.0015423412,0.034918133,0.0049245935,0.002113848,0.002468897,0.00011595758,0.03890046,0.63183606,automobile,0.6965162754058838,9.349856e-11,0.6965163,5.9474935e-08,1.5429618e-08,4.1231907e-08,2.2889028e-05,4.1106643e-09,8.0427117e-07,0.0003287306,0.30313122
AQ6,deer,frog,0.1394966691732406,0.037859503,0.0785429,0.10098483,0.116800606,0.124690525,0.10284095,0.13949667,0.10858413,0.07902084,0.111179024,deer,0.263934314250946,0.015535053,0.008755158,0.14571263,0.12968513,0.2639343,0.11665519,0.25206545,0.03358549,0.018192528,0.015879018,bird,0.8711848855018616,8.209785e-06,1.5803396e-08,0.8711849,0.00040242667,0.12708503,0.00013845348,0.0011675915,1.1225791e-05,2.1288906e-06,1.2199043e-08
AQC,bird,dog,0.2440846115350723,0.015261265,0.028339101,0.091857396,0.1719795,0.05603883,0.24408461,0.22026183,0.12377344,0.026849505,0.021554466,dog,0.3954678177833557,0.013623795,0.00086180214,0.14560884,0.11359875,0.046291884,0.39546782,0.25434098,0.01582369,0.011343971,0.0030384236,deer,0.3583196997642517,5.8258584e-06,9.5177064e-08,0.29780886,0.002942549,0.3583197,0.26825646,0.028970337,0.04369565,5.359787e-07,1.3022586e-08
AQJ,airplane,frog,0.3420416116714477,0.0031975536,0.037355818,0.12832,0.16385183,0.043038912,0.067937,0.3420416,0.07650132,0.056068987,0.081687,airplane,0.3500752449035644,0.35007524,0.18035543,0.14648713,0.051893204,0.0025414797,0.0074801855,0.01482169,0.00041633364,0.20575193,0.040177293,airplane,0.9944802522659302,0.99448025,0.0025218988,0.00038258533,0.002307965,1.9054335e-06,3.9232795e-08,0.00010405249,6.313037e-08,0.00016363418,3.7661634e-05
AQR,automobile,truck,0.1650670617818832,0.06698857,0.0735465,0.10047524,0.13005921,0.046387065,0.069739856,0.11942352,0.1353984,0.09291452,0.16506706,truck,0.6540948152542114,0.04176477,0.23128843,0.008724887,0.02925346,0.0007575861,0.014867566,0.0038863719,0.0038144134,0.011547755,0.6540948,automobile,0.8352584838867188,8.070052e-06,0.8352585,9.458054e-06,0.00069106126,1.2281893e-08,0.00068318244,0.003022369,8.6656755e-06,2.6289024e-06,0.1603161
AQW,frog,frog,0.1765587031841278,0.01905197,0.07372695,0.09535993,0.13298085,0.12911703,0.1132555,0.1765587,0.0952311,0.056789003,0.10792891,frog,0.4576154947280884,0.0078414725,0.017530847,0.106884144,0.15074742,0.15238741,0.03849248,0.4576155,0.023948902,0.012975438,0.031576317,frog,0.8549954891204834,5.8985056e-06,1.3545032e-05,0.018761113,0.037529033,0.08705512,0.0015827126,0.8549955,4.914107e-05,4.057751e-06,3.7671998e-06
AQY,horse,frog,0.2731186151504516,0.0061533465,0.03678485,0.15088136,0.15467322,0.05925497,0.10121432,0.27311862,0.10579878,0.04238514,0.0697354,bird,0.3556868433952331,0.0039840355,0.016649293,0.35568684,0.32880193,0.021729464,0.012856862,0.2163047,0.007093384,0.03049093,0.006402589,cat,0.9065471291542052,3.573445e-05,2.7386199e-05,0.07384036,0.9065471,0.015455174,7.676505e-05,0.0025083437,0.001508626,4.6818784e-07,1.1517106e-08
